ID,Timestamp,Tweet URL,Group,Collector,Category,Topic,Keywords,Account handle,Account name,Account bio,Account type,Joined,Following,Followers,Location,Tweet,Tweet Translated,Tweet Type,Date posted,Screenshot,Content type,Likes,Replies,Retweets,Quote Tweets,Views,Rating,Reasoning,Remarks,Reviewer,Review
09-76,31/03/23 05:25:19,https://twitter.com/sandrosantito/status/1494062013378891778,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@sandrosantito,Daks Villafuerte,❤💚,Anonymous,08/20,44,22,"Manila City, National Capital","@johnrel28 @MacLopez769 ah si Leni Robredo pla tnutukoy mo na pnapatamaan, oraaayytt 😂😂😂 #LeniTangaSaLahat #LeniMagnanakaw #LeniSinungaling",,"Text, Reply",17/02/22 05:31,,Rational,0,0,0,,,,"There is no evidence to suggest that Leni is corrupt.

https://www.gmanetwork.com/news/topstories/nation/830199/robredo-says-ovp-s-highest-rating-from-coa-shows-no-corruption-in-her-track-record/story/",,,
09-77,31/03/23 05:25:19,https://twitter.com/sandrosantito/status/1487658088265965568,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@sandrosantito,Daks Villafuerte,❤💚,Anonymous,08/20,44,22,"Manila City, National Capital",@DITA_manila @RiHou_18 #LeniMagnanakaw #LeniTangaSaLahat #LeniBoboSaLahat,,"Text, Image, Reply",30/01/22 13:25,,Rational,2,0,0,,,,"There is no evidence to suggest that Leni is corrupt.

https://www.gmanetwork.com/news/topstories/nation/830199/robredo-says-ovp-s-highest-rating-from-coa-shows-no-corruption-in-her-track-record/story/",,,
09-78,31/03/23 05:25:19,https://twitter.com/Angieskie07/status/1466729856281235456,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@angieskie07,DareDevil Queen,,Anonymous,09/21,51,25,,@MeowSpeedy @bhie052015 @amfheads Nagmamagaling HAHAHAHAH #LeniMagnanakaw #LeniLutang #LeniAdik,,"Text, Reply",12/03/21 19:23,,Rational,0,0,0,,,,"There is no evidence to suggest that Leni is corrupt.

https://www.gmanetwork.com/news/topstories/nation/830199/robredo-says-ovp-s-highest-rating-from-coa-shows-no-corruption-in-her-track-record/story/",No Location and Account bio.,,
09-79,31/03/23 05:25:19,https://twitter.com/jcrm4ever/status/1485750179236298752,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@jcrm4ever,dont me darling!,,Anonymous,01/18,115,4,,@jose_samaritan @ogiediaz Ulol.. leni kau hindi nga niya masagot ng tama mga tanong dun hahaha.. #leniMagnanakaw,,"Text, Reply",25/01/22 07:03,,Emotional,0,0,0,,,,"There is no evidence to suggest that Leni is corrupt.

https://www.gmanetwork.com/news/topstories/nation/830199/robredo-says-ovp-s-highest-rating-from-coa-shows-no-corruption-in-her-track-record/story/",No Location and Account bio.,,
09-80,31/03/23 04:55:37,https://twitter.com/Jack123456789M/status/843164078856126464,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenicorrupt,@jack123456789m,DU30 supporter,,Anonymous,01/13,3,5,Arizona,#LeniResign #LeniPowerGrabber #LeniTrolls #leni #LeniFakeNews #Lenileaks #FakeVPRobredo #LeniFakeVP #lenicorrupt  LENI RESIGN!!!,,"Text, Image",19/03/17 02:15,,Rational,0,0,0,,,,"There is no evidence to suggest that Leni is corrupt.

https://www.gmanetwork.com/news/topstories/nation/830199/robredo-says-ovp-s-highest-rating-from-coa-shows-no-corruption-in-her-track-record/story/",No Account bio.,,
09-81,31/03/23 05:25:19,https://twitter.com/AyawSaFake/status/1522277938879627265,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@ayawsafake,Filo✌🏼👊🏻,,Anonymous,10/14,581,185,Republic of the Philippines,"@pipaykipayy Don’t worry, hindi namin iboboto si @lenirobredo kaya safe kami.😂  #LeniMagnanakaw",,"Text, Reply",05/06/22 02:11,,Emotional,0,0,0,,,,"There is no evidence to suggest that Leni is corrupt.

https://www.gmanetwork.com/news/topstories/nation/830199/robredo-says-ovp-s-highest-rating-from-coa-shows-no-corruption-in-her-track-record/story/",No Account bio.,,
09-82,31/03/23 04:55:37,https://twitter.com/g_gimmli2/status/817859794312818689,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenicorrupt,@g_gimmli2,Gimmli,They say i am a troll..Then so be it!!😂😂😂😂😂😂,Anonymous,11/16,120,8,,Utak #lenilugaw @lenirobredo  #lenileaks #FakeVP #leniabogaga #buntisnagpalaglag #leniabort #leniepal #ubusenangperaniloida #lenicorrupt,,"Text, Image",01/08/17 06:25,,Rational,2,0,2,,,,"There is no evidence to suggest that Leni is corrupt.

https://www.gmanetwork.com/news/topstories/nation/830199/robredo-says-ovp-s-highest-rating-from-coa-shows-no-corruption-in-her-track-record/story/",No Location.,,
09-83,31/03/23 05:25:19,https://twitter.com/LeniForLugawan/status/1445973991865270277,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@leniforlugawan,hatdog,No to Itlog maalat liberal party 📣 #NoToDilawan2022 #Lenidoro2022 #Lenilugaw #KOMUNISTA #TERORISTA #LeniForKagawad #MaDUMBLeni2022 #LeniTanga #DILAWAN,Anonymous,10/21,141,76,,KAMUSTA MGA DILAWAN SA MGA MAYATANDA KATULAD NI TATAY? MGA HENERASYONG NGAYON WALANG ALAM KUNG HIDNI ANO LANG NAKIKITA AT PINAPAKITA NG SOCIAL MEDIA SAKANILA. ARAL ARAL NG LIBRO MGA INENG AT TOY. #BBMFORPRESIDENT2022 #LENIMAGNANAKAW #DILAWANMAGNANAKAW #LeniLugaw #BBMforpresident,,"Text, Video",10/07/21 12:47,,"Rational, Emotional",3,0,3,,,,"There is no evidence to suggest that Leni is corrupt.

https://www.gmanetwork.com/news/topstories/nation/830199/robredo-says-ovp-s-highest-rating-from-coa-shows-no-corruption-in-her-track-record/story/",No Location.,,
09-84,31/03/23 05:25:19,https://twitter.com/AmirAlexanderD2/status/1536133200619388928,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@amiralexanderd2,I know you,,Anonymous,12/21,77,13,,@trendsinph @pinoyanghang @lenirobredo 1.4 BILLION KASI. Galing sa NAKAW! Sabi mo mga Marcos Magnanakaw.. eh mas masahol ka… 1 buwan Lang yan! #Lenimagnanakaw #SOCEReveal #VPlaos,,"Text, Reply",13/06/22 07:47,,"Rational, Emotional
",0,0,0,,,,"There is no evidence to suggest that Leni is corrupt.

https://www.gmanetwork.com/news/topstories/nation/830199/robredo-says-ovp-s-highest-rating-from-coa-shows-no-corruption-in-her-track-record/story/",No Location and Account bio.,,
09-85,31/03/23 05:25:19,https://twitter.com/iamjakesc19/status/1480393572541214720,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@iamjakesc19,iamjakesc19,It doesn’t have to be true; it just has to look like that-Dilawan aka Pinklawan,Anonymous,07/09,145,74,Chicago/ Manila/ Italy,Uy May pambayad na sa mga Blogger na Panget at Troll si #NanayLeni #LeniMagnanakaw,,"Text, Quote Tweet",01/10/22 12:18,,Rational,0,0,0,,,,"There is no evidence to suggest that Leni is corrupt.

https://www.gmanetwork.com/news/topstories/nation/830199/robredo-says-ovp-s-highest-rating-from-coa-shows-no-corruption-in-her-track-record/story/",,,
09-86,31/03/23 05:25:19,https://twitter.com/RousShirdelau/status/1512737787145224199,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@rousshirdelau,mainerouxmainerouxmainerouxmainerouxshrd,"care provider, art lover, open-minded, numismatist, 
former print model",Anonymous,04/13,214,396,,"@Zuriel0517 Kapag nakakakita ako ng pink, nakikita ko si #LeniMagnanakaw. Hanggat di natatapos ang eleksiyon, I'll never wear pink. 😁",,"Text, Reply",04/09/22 18:22,,Rational,0,0,0,,,,"There is no evidence to suggest that Leni is corrupt.

https://www.gmanetwork.com/news/topstories/nation/830199/robredo-says-ovp-s-highest-rating-from-coa-shows-no-corruption-in-her-track-record/story/",No Location. May have used real photo.,,
09-87,31/03/23 05:25:19,https://twitter.com/RousShirdelau/status/1512110687254118401,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@rousshirdelau,mainerouxmainerouxmainerouxmainerouxshrd,"care provider, art lover, open-minded, numismatist, 
former print model",Anonymous,04/13,214,396,,@pads_nosi #LenlenLoser #LutangIna  #LeniSinungaling #LeniMagnanakaw,,"Text, Reply",04/08/22 00:50,,"Rational, Emotional",0,0,0,,,,"There is no evidence to suggest that Leni is corrupt.

https://www.gmanetwork.com/news/topstories/nation/830199/robredo-says-ovp-s-highest-rating-from-coa-shows-no-corruption-in-her-track-record/story/",No Location. May have used real photo.,,
09-88,31/03/23 05:25:19,https://twitter.com/maldita_hija/status/1188932008333856769,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@maldita_hija,Maldita Hija,I couldn't give my heart to anyone,Anonymous,08/17,193,11,Republic of the Philippines,@paulcruz5408 Admit tha your bobang fvp is nandaya at magnanakaw ng boto ......... Hirap talaga tangapin ng katituhanan ... #LENIMAGNANAKAW #LeniBOBITA #Lenimandaraya,,"Text, Reply",29/10/19 05:34,,Rational,0,0,1,,,,"There is no evidence to suggest that Leni cheated during the 2016 elections. 

https://www.rappler.com/newsbreak/fact-check/leni-robredo-won-2016-elections-through-cheating/",,,
09-89,31/03/23 05:25:19,https://twitter.com/Markikomatsing/status/1493820951397498882,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@markikomatsing,Mark,engineer. pinoy.,Anonymous,10/17,119,34,Singapore,"@LivDunham83 @tribunephl Leni magnanakaw. She benefitted from Yolanda fund last 2016. So she is equally magnanakaw. Magnanakaw din ng boto. And above all, despite her degrees, she is tanga. I bet she can't even answer Prof Clarita Carlos' first question.  #LeniMagnanakaw #LeniTangaSaLahat",,"Text, Reply",16/02/22 13:34,,Rational,2,0,0,,,,"There is no evidence to suggest that Leni is corrupt.

https://www.gmanetwork.com/news/topstories/nation/830199/robredo-says-ovp-s-highest-rating-from-coa-shows-no-corruption-in-her-track-record/story/",May have used real photo.,,
09-90,31/03/23 05:25:19,https://twitter.com/Markikomatsing/status/1491406351872184323,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@markikomatsing,Mark,engineer. pinoy.,Anonymous,10/17,119,34,Singapore,"@mytoothfairy310 @maltiq Yeah. Leni is number one sinungaling and magnanakaw ng boto. Yun sure kami. +1 net approval, low in survey. San galing ang boto nya last election?! Sa Yolanda funds?! Oops... may nakinabang sa pagnanakaw. Magnanakaw na din sya right?  #LeniLiar #LeniMagnanakaw #LutangLenlen",,"Text, Reply",02/09/22 21:39,,Rational,0,0,0,,,,"There is no evidence to suggest that Leni is corrupt.

https://www.gmanetwork.com/news/topstories/nation/830199/robredo-says-ovp-s-highest-rating-from-coa-shows-no-corruption-in-her-track-record/story/",May have used real photo.,,
09-91,31/03/23 05:25:19,https://twitter.com/Markikomatsing/status/1485252163068899331,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@markikomatsing,Mark,engineer. pinoy.,Anonymous,10/17,119,34,Singapore,"May degree nga, tanga naman sa Salita at sa gawa. Paanu nya na earn yung degree nya? Lutang na lutang ang katangahan ni Leni. Nakinabang sa Yolanda funds. Magnanakaw.  #LeniDuwag  #LeniDuwagSaLiveInterview  #LeniMagnanakaw  #LutangInaMo",,"Text, Quote Tweet",23/01/22 22:04,,Rational,0,0,0,,,,"There is no evidence to suggest that Leni is corrupt.

https://www.gmanetwork.com/news/topstories/nation/830199/robredo-says-ovp-s-highest-rating-from-coa-shows-no-corruption-in-her-track-record/story/",May have used real photo.,,
09-92,31/03/23 05:25:19,https://twitter.com/PapiPards______/status/1490565857776648193,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@papipards______,Papito__,Full time husband & equities trader (LEM) | Pro Deo Et Patria | Veritas Liberabit Vos | Bawal ang pikon | Semi-retired ~ semi-retarded,Anonymous,04/16,314,184,Republic of the Philippines,"@laarnie888 @Ymorvroom @News5PH Hihintayin namin yung #LeniMagnanakaw sa madaling araw ng bilangn ng boto 🤣🤣🤣  Daming kaso DAW pero malaya mga Marcoses, common sense left the room 🤣🤣🤣",,"Text, Reply",02/07/22 13:59,,Rational,0,0,0,,,,"There is no evidence to suggest that Leni is corrupt.

https://www.gmanetwork.com/news/topstories/nation/830199/robredo-says-ovp-s-highest-rating-from-coa-shows-no-corruption-in-her-track-record/story/",,,
09-93,31/03/23 05:25:19,https://twitter.com/NationPinoy/status/1445662704530649090,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@nationpinoy,PINOY NATION🇵🇭,"Walang kinikilingan
NOTO CPP-NDF-NPA 
NEVER AGAIN PINKLAWAN

Ikaw,ako,sya,sila tayo lahat ay magsama para sa kinabukasan ng Bayan natin. 

#ROADTO10K
#followers",Anonymous,11/20,2370,1154,,"Paano nya magawa ang trabaho nya eh, ninanakaw ni @lenirobredo ang pagka VP nya, tuloy si #LENIMagnanakaw",,"Text, Image",10/06/21 16:10,,Rational,0,0,0,,,,"There is no evidence to suggest that Leni cheated during the 2016 elections. 

https://www.rappler.com/newsbreak/fact-check/leni-robredo-won-2016-elections-through-cheating/",No Location.,,
09-94,31/03/23 05:25:19,https://twitter.com/Agalancelot1225/status/1056167064568782849,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@agalancelot1225,Reinzz2632,MA Linguistics/Teacher,Anonymous,03/17,188,340,"Florida, USA",@Fitch1124 @manilabulletin Patay tayo diyan Lenie. kung ang principles &amp; values ng LP ang kakapitan ng pinoys mauulit n naman ang mga kawalanghiyaan n pinaggawa nyo.#NoToLiberalParty2019 #LeniMagnanakaw ng Boto,,"Text, Image, Reply",27/10/18 20:53,,Rational,1,0,0,,,,"There is no evidence to suggest that Leni cheated during the 2016 elections. 

https://www.rappler.com/newsbreak/fact-check/leni-robredo-won-2016-elections-through-cheating/",May have used real photo.,,
09-95,31/03/23 04:55:37,https://twitter.com/rich_rr19/status/1449633353557110788,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenicorrupt,@rich_rr19,Rich,"Hi, I'm adminRich. I'm a Marcos-Duterte supporter
❤️💚✌️👊",Anonymous,10/21,56,8,,#LeniLugaw #lenimandarambong #Lenicorrupt  #lenimadaya  CONFIRMED DINAYA SI BBM ELECTION,,"Text, Video",17/10/21 15:08,,Rational,1,0,0,,,,"There is no evidence to suggest that Leni cheated during the 2016 elections. 

https://www.rappler.com/newsbreak/fact-check/leni-robredo-won-2016-elections-through-cheating/",No Location.,,
09-96,31/03/23 05:25:19,https://twitter.com/SaraBratinela/status/1505738897804111872,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@sarabratinela,Sara Bratinela,Maganda. Mayaman. Naghirap. Yumaman Ulit. Patatas pa punyeta!,Anonymous,05/16,11,58,,"Luto na po ang balota, naka ready na para mandaya si @lenirobredo  Retweet nyo para maging aware ang lahat!  #Luto #COMELEC #LeniMagnanakaw #NagaLeaks",,"Text, Image",21/03/22 10:51,,Rational,0,0,0,,,,"There is no evidence of cheating by Leni (or any candidate) in the 2022 elections.

https://www.rappler.com/nation/robredo-says-did-not-see-evidence-2022-elections/",No Location.,,
09-97,31/03/23 05:25:19,https://twitter.com/berries_and_cig/status/1525648878879780865,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@berries_and_cig,str8bbghorl,🥹💅🏻✨ female • 24,Anonymous,08/16,200,151,slurpee viandó,@happypille @rowena_guanzon Who's magnanakaw? #LeniMagnanakaw,,"Text, Image, Reply",15/05/22 09:26,,Rational,5,0,1,,,,"There is no evidence of cheating by Leni (or any candidate) in the 2022 elections.

https://www.rappler.com/nation/robredo-says-did-not-see-evidence-2022-elections/",Fake Location.,,
09-98,31/03/23 05:25:19,https://twitter.com/Mheyou7o/status/1526124727689150466,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@mheyou7o,Uror Moh po pho,Zzzz,Anonymous,01/14,33,8,,@mkjb9394 @HeyyAubrey Kesa naman kay Leni Magnanakaw ng Boto..laki ng lamang now ibig sabihin mag nanakaw si Leni robredo #Lenirobbery2016 #lenimagnanakaw,,"Text, Reply",16/05/22 16:57,,Rational,0,2,0,,,,"There is no evidence to suggest that Leni is corrupt.

https://www.gmanetwork.com/news/topstories/nation/830199/robredo-says-ovp-s-highest-rating-from-coa-shows-no-corruption-in-her-track-record/story/",No Location.,,
09-99,31/03/23 05:25:19,https://twitter.com/WallyAndKuki05/status/1498845517853331458,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenimagnanakaw,@wallyandkuki05,Wallabee Beatles ❤️ Kuki Sanban - Bealtes ✌️🫱,"17th President of the Philippines ❤️💚
15th VicePresident of the Philippines
✌️👊🇵🇭♥💚
Wally❤️Kuki #KND X #BBMSARA #LenLenLoser #BuhayTangaNGA",Anonymous,10/21,2926,895,TheBeatles/SanbanResid/PH🇵🇭,@Iyotlami7 @Ian12Am @iMthinkingPinoy #LeniMagnanakaw  ang boto noong 2016,,"Text, Image, Reply",03/02/22 10:19,,Rational,0,1,0,,,,"There is no evidence to suggest that Leni cheated during the 2016 elections. 

https://www.rappler.com/newsbreak/fact-check/leni-robredo-won-2016-elections-through-cheating/",Fake Location.,,
09-100,31/03/23 05:11:20,https://twitter.com/RyanLingo_/status/1482918484187103233,09,"Maceda, Westin",RBRD,Leni's incompetence/corruptness as a VP,#lenicorrupt,@ryanlingo_,Ryan Lingo,Supporter of Unity Red & Green || Anti-Pinklawans || Anti-Toxic Politicians ||,Identified,06/20,2667,6215,Mati,@axcelerrrr #LeniCorrupt,,"Text, Reply",17/01/22 11:31,,Rational,1,0,0,,,,"There is no evidence to suggest that Leni is corrupt.

https://www.gmanetwork.com/news/topstories/nation/830199/robredo-says-ovp-s-highest-rating-from-coa-shows-no-corruption-in-her-track-record/story/",Verified user.,,
00-101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-151,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-159,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-163,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-210,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-213,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
